row_id,engagement_score
97192,4.094
97193,3.421
97194,4.061
97195,3.796
97196,4.031
97197,2.298
97198,2.928
97199,4.077
97200,3.873
97201,2.228
97202,4.13
97203,4.091
97204,2.239
97205,3.526
97206,3.647
97207,4.255
97208,2.828
97209,3.593
97210,3.032
97211,2.613
97212,4.12
97213,4.447
97214,3.746
97215,4.208
97216,3.761
97217,3.671
97218,3.239
97219,2.946
97220,4.153
97221,4.397
97222,3.756
97223,3.968
97224,4.046
97225,3.798
97226,2.523
97227,4.293
97228,4.093
97229,3.985
97230,3.921
97231,3.84
97232,3.398
97233,4.074
97234,3.968
97235,3.037
97236,3.229
97237,3.499
97238,3.512
97239,4.362
97240,3.707
97241,2.456
97242,4.147
97243,3.706
97244,3.784
97245,3.201
97246,4.388
97247,2.416
97248,3.785
97249,3.819
97250,3.421
97251,3.529
97252,3.463
97253,3.796
97254,3.639
97255,3.753
97256,4.154
97257,2.412
97258,4.172
97259,3.684
97260,3.862
97261,4.13
97262,3.472
97263,3.984
97264,3.788
97265,2.861
97266,4.377
97267,3.58
97268,4.195
97269,3.082
97270,4.128
97271,3.495
97272,3.446
97273,3.86
97274,2.977
97275,4.351
97276,3.589
97277,4.654
97278,2.963
97279,4.371
97280,3.601
97281,3.424
97282,3.671
97283,3.479
97284,3.999
97285,4.336
97286,3.928
97287,2.46
97288,4.146
97289,3.371
97290,3.847
97291,4.158
97292,3.618
97293,3.74
97294,4.122
97295,2.77
97296,2.838
97297,3.53
97298,4.106
97299,2.973
97300,4.063
97301,3.731
97302,3.796
97303,3.914
97304,3.266
97305,3.397
97306,2.745
97307,4.231
97308,4.041
97309,3.58
97310,3.582
97311,3.424
97312,3.445
97313,3.344
97314,3.338
97315,2.455
97316,2.117
97317,3.485
97318,1.896
97319,4.307
97320,3.588
97321,2.167
97322,2.951
97323,4
97324,3.581
97325,3.524
97326,3.443
97327,3.215
97328,2.694
97329,2.816
97330,3.271
97331,4.021
97332,2.901
97333,3.09
97334,3.171
97335,2.67
97336,3.364
97337,3.517
97338,2.529
97339,3.542
97340,3.629
97341,3.811
97342,3.04
97343,3.045
97344,3.501
97345,2.525
97346,4.286
97347,4.597
97348,2.981
97349,4.193
97350,2.941
97351,3.174
97352,2.487
97353,3.685
97354,3.813
97355,4.326
97356,3.404
97357,3.332
97358,3.033
97359,4.247
97360,2.321
97361,2.242
97362,3.964
97363,3.864
97364,3.158
97365,2.547
97366,3.591
97367,3.086
97368,2.701
97369,3.837
97370,3.878
97371,1.96
97372,2.173
97373,3.217
97374,3.599
97375,4.089
97376,4.185
97377,3.954
97378,4.153
97379,3.525
97380,2.67
97381,3.484
97382,3.123
97383,3.078
97384,4.005
97385,3.602
97386,3.481
97387,3.432
97388,4.047
97389,3.832
97390,3.09
97391,2.393
97392,3.497
97393,3.054
97394,3.454
97395,3.033
97396,3.286
97397,3.625
97398,2.771
97399,3.352
97400,3.509
97401,3.746
97402,3.627
97403,3.635
97404,3.113
97405,2.9
97406,3.62
97407,4.192
97408,3.951
97409,4.009
97410,2.374
97411,4.149
97412,3.268
97413,3.753
97414,3.833
97415,3.106
97416,3.782
97417,3.617
97418,3.758
97419,4.091
97420,3.449
97421,3.749
97422,2.364
97423,3.966
97424,4.293
97425,3.429
97426,3.643
97427,3.998
97428,3.271
97429,3.528
97430,3.928
97431,4.011
97432,2.872
97433,2.011
97434,4.556
97435,2.25
97436,3.09
97437,3.839
97438,3.796
97439,3.421
97440,2.559
97441,2.508
97442,4.306
97443,3.211
97444,2.021
97445,3.673
97446,3.87
97447,4.019
97448,2.705
97449,3.842
97450,2.642
97451,3.239
97452,4.182
97453,3.073
97454,2.399
97455,3.966
97456,3.602
97457,3.375
97458,3.606
97459,4.44
97460,3.014
97461,3.865
97462,3.2
97463,4.312
97464,3.112
97465,3.294
97466,3.451
97467,4.415
97468,3.195
97469,2.96
97470,3.873
97471,3.503
97472,3.327
97473,3.124
97474,3.585
97475,2.632
97476,3.038
97477,4.636
97478,3.351
97479,1.189
97480,3.378
97481,2.551
97482,3.203
97483,2.459
97484,3.506
97485,3.974
97486,4.136
97487,3.935
97488,4.147
97489,2.098
97490,3.462
97491,4.102
97492,4.111
97493,3.544
97494,4.341
97495,2.799
97496,3.948
97497,3.752
97498,4.15
97499,3.801
97500,4.233
97501,3.996
97502,3.411
97503,4.504
97504,4.02
97505,3.168
97506,0.677
97507,3.254
97508,2.833
97509,3.818
97510,4.031
97511,3.976
97512,2.898
97513,3.612
97514,3.854
97515,2.431
97516,3.127
97517,4.288
97518,3.862
97519,3.429
97520,4.219
97521,3.718
97522,1.309
97523,3.415
97524,3.771
97525,3.633
97526,3.099
97527,2.784
97528,3.956
97529,3.316
97530,3.873
97531,3.923
97532,4.142
97533,3.34
97534,2.84
97535,3.59
97536,3.725
97537,4.588
97538,3.461
97539,3.444
97540,2.686
97541,2.629
97542,3.445
97543,4.362
97544,3.69
97545,4.217
97546,3.405
97547,3.437
97548,3.344
97549,3.044
97550,2.937
97551,3.826
97552,3.531
97553,4.003
97554,3.003
97555,3.093
97556,3.475
97557,3.553
97558,3.488
97559,2.531
97560,3.233
97561,4.388
97562,3.728
97563,3.165
97564,3.07
97565,2.164
97566,4.202
97567,3.72
97568,1.837
97569,3.675
97570,4.033
97571,4.232
97572,4.017
97573,3.395
97574,3.957
97575,3.585
97576,3.282
97577,4.081
97578,3.943
97579,4.311
97580,1.962
97581,3.621
97582,1.503
97583,4.252
97584,3.181
97585,3.675
97586,2.089
97587,3.657
97588,3.606
97589,3.954
97590,2.964
97591,3.173
97592,3.652
97593,3.53
97594,3.12
97595,2.949
97596,1.657
97597,2.872
97598,3.364
97599,3.095
97600,3.903
97601,3.721
97602,2.973
97603,3.587
97604,3.216
97605,4.168
97606,1.765
97607,3.517
97608,3.86
97609,3.314
97610,3.321
97611,3.981
97612,3.894
97613,3.984
97614,3.607
97615,2.382
97616,2.428
97617,3.418
97618,2.956
97619,3.297
97620,3.814
97621,3.591
97622,3.181
97623,2.749
97624,3.294
97625,4.598
97626,3.854
97627,2.585
97628,2.787
97629,3.871
97630,4.532
97631,2.935
97632,3.352
97633,4.016
97634,3.514
97635,3.522
97636,3.986
97637,2.782
97638,3.642
97639,3.524
97640,4.137
97641,3.714
97642,4.047
97643,3.496
97644,4.264
97645,3.443
97646,3.958
97647,3.678
97648,3.588
97649,3.38
97650,3.626
97651,1.97
97652,4.057
97653,3.551
97654,3.906
97655,3.154
97656,3.473
97657,3.746
97658,3.648
97659,2.882
97660,3.658
97661,3.526
97662,3.556
97663,2.854
97664,3.79
97665,4.246
97666,3.563
97667,3.302
97668,3.452
97669,3.823
97670,4.304
97671,3.011
97672,3.395
97673,3.476
97674,2.694
97675,4.247
97676,2.901
97677,3.329
97678,3.133
97679,3.974
97680,3.869
97681,3.312
97682,4.022
97683,3.14
97684,2.797
97685,3.798
97686,3.784
97687,3.929
97688,3.988
97689,2.754
97690,3.381
97691,2.27
97692,2.884
97693,4.252
97694,4.351
97695,3.584
97696,3.59
97697,3.549
97698,3.916
97699,2.184
97700,3.901
97701,4.175
97702,4.055
97703,4.132
97704,2.112
97705,4.375
97706,4.34
97707,3.642
97708,3.421
97709,2.226
97710,3.954
97711,3.831
97712,2.788
97713,3.777
97714,3.596
97715,4.06
97716,3.367
97717,3.457
97718,3.585
97719,3.864
97720,2.907
97721,2.203
97722,2.038
97723,1.855
97724,2.344
97725,2.252
97726,3.423
97727,3.956
97728,3.362
97729,2.711
97730,3.883
97731,3.726
97732,3.217
97733,3.825
97734,4.1
97735,4.17
97736,3.738
97737,4.075
97738,4.22
97739,3.155
97740,3.343
97741,2.221
97742,2.875
97743,2.837
97744,2.509
97745,3.555
97746,3.345
97747,4.271
97748,4.15
97749,2.029
97750,3.467
97751,3.993
97752,4.398
97753,3.548
97754,3.376
97755,2.941
97756,2.885
97757,3.54
97758,3.292
97759,3.405
97760,3.056
97761,4.732
97762,4.024
97763,4.115
97764,4.092
97765,3.162
97766,4.449
97767,3.718
97768,3.936
97769,2.263
97770,2.299
97771,3.651
97772,3.336
97773,3.602
97774,3.244
97775,4.363
97776,2.829
97777,4.03
97778,3.011
97779,4.455
97780,3.123
97781,4.278
97782,3.878
97783,4.204
97784,4.592
97785,3.755
97786,3.83
97787,3.279
97788,3.27
97789,3.971
97790,2.431
97791,3.145
97792,3.958
97793,3.611
97794,3.658
97795,4.387
97796,2.628
97797,2.349
97798,1.953
97799,2.581
97800,3.049
97801,3.273
97802,3.143
97803,3.937
97804,3.568
97805,3.376
97806,3.721
97807,3.235
97808,3.554
97809,4.141
97810,3.539
97811,3.415
97812,3.269
97813,2.71
97814,3.541
97815,3.627
97816,4.121
97817,4.45
97818,2.983
97819,3.364
97820,3.644
97821,4.217
97822,3.181
97823,2.843
97824,3.155
97825,3.834
97826,3.334
97827,3.043
97828,4.03
97829,3.629
97830,3.008
97831,2.966
97832,3.194
97833,2.956
97834,3.923
97835,3.439
97836,3.419
97837,3.494
97838,3.548
97839,3.308
97840,1.156
97841,3.475
97842,3.393
97843,4.145
97844,3.97
97845,3.883
97846,4.038
97847,3.23
97848,4.176
97849,3.962
97850,4.344
97851,3.668
97852,3.468
97853,2.779
97854,4.467
97855,3.376
97856,3.155
97857,2.904
97858,2.108
97859,2.625
97860,2.359
97861,3.165
97862,4.038
97863,3.828
97864,1.803
97865,3.521
97866,3.81
97867,4.421
97868,2.614
97869,2.073
97870,3.128
97871,3.642
97872,3.904
97873,2.706
97874,1.676
97875,4.272
97876,2.988
97877,4.308
97878,3.53
97879,2.641
97880,2.529
97881,4.131
97882,3.919
97883,3.506
97884,3.822
97885,3.126
97886,2.316
97887,3.446
97888,3.669
97889,4.413
97890,3.801
97891,3.246
97892,4.047
97893,2.581
97894,2.848
97895,3.499
97896,3.52
97897,3.496
97898,4.477
97899,2.862
97900,3.063
97901,2.903
97902,3.996
97903,3.663
97904,3.305
97905,1.767
97906,2.35
97907,4.098
97908,3.338
97909,2.033
97910,3.173
97911,3.26
97912,2.767
97913,3.912
97914,4.398
97915,4.136
97916,2.691
97917,3.807
97918,4.282
97919,3.82
97920,2.572
97921,4.044
97922,2.895
97923,3.906
97924,3.335
97925,1.426
97926,2.907
97927,2.472
97928,2.192
97929,2.248
97930,3.272
97931,2.809
97932,3.055
97933,4.055
97934,2.195
97935,3.239
97936,2.571
97937,3.842
97938,3.939
97939,2.819
97940,3.918
97941,3.44
97942,4.026
97943,3.479
97944,4.011
97945,2.927
97946,1.834
97947,3.329
97948,3.725
97949,1.483
97950,3.172
97951,4.12
97952,3.713
97953,4.117
97954,4.387
97955,3.071
97956,3.755
97957,3.915
97958,2.709
97959,3.746
97960,3.212
97961,2.772
97962,3.524
97963,4.149
97964,2.714
97965,3.589
97966,3.758
97967,4.343
97968,4.322
97969,2.669
97970,4.171
97971,3.818
97972,2.991
97973,4.189
97974,4.341
97975,3.436
97976,3.695
97977,4.002
97978,3.436
97979,3.773
97980,4.212
97981,3.904
97982,2.385
97983,3.549
97984,3.497
97985,4.205
97986,3.35
97987,3.251
97988,2.465
97989,3.767
97990,3.459
97991,2.96
97992,2.524
97993,3.814
97994,2.939
97995,2.073
97996,2.762
97997,4.051
97998,3.833
97999,3.661
98000,4.184
98001,3.507
98002,3.155
98003,3.656
98004,3.762
98005,3.037
98006,3.067
98007,3.559
98008,2.372
98009,3.473
98010,3.899
98011,2.579
98012,4.704
98013,4.544
98014,4.35
98015,4.168
98016,2.985
98017,3.894
98018,2.62
98019,3.47
98020,2.595
98021,2.584
98022,4.106
98023,3.872
98024,3.222
98025,4.013
98026,3.203
98027,2.239
98028,4.236
98029,4.023
98030,4.026
98031,3.79
98032,3.778
98033,2.727
98034,2.638
98035,3.322
98036,3.641
98037,4.441
98038,3.6
98039,3.683
98040,2.577
98041,3.59
98042,4.001
98043,3.374
98044,3.792
98045,2.294
98046,3.496
98047,4.025
98048,3.611
98049,2.399
98050,3.598
98051,3.93
98052,4.373
98053,4.419
98054,4.164
98055,2.964
98056,3.215
98057,3.047
98058,2.505
98059,4.035
98060,3.916
98061,3.966
98062,4.056
98063,2.704
98064,3.509
98065,2.749
98066,3.973
98067,4.005
98068,3.996
98069,4.007
98070,3.746
98071,4.145
98072,3.879
98073,2.118
98074,4.249
98075,2.828
98076,2.511
98077,2.013
98078,2.662
98079,3.237
98080,3.393
98081,4.257
98082,4.378
98083,4.326
98084,4.099
98085,3.952
98086,2.911
98087,2.973
98088,3.602
98089,3.909
98090,2.739
98091,3.868
98092,2.306
98093,3.252
98094,3.697
98095,2.834
98096,3.411
98097,3.41
98098,3.786
98099,2.624
98100,4.057
98101,3.942
98102,3.809
98103,3.601
98104,3.574
98105,2.36
98106,3.041
98107,1.966
98108,3.611
98109,4.196
98110,4.571
98111,3.49
98112,3.303
98113,3.731
98114,3.943
98115,1.806
98116,2.349
98117,3.206
98118,4.011
98119,3.524
98120,3.536
98121,2.853
98122,3.42
98123,3.765
98124,2.94
98125,3.482
98126,3.456
98127,3.783
98128,2.81
98129,3.974
98130,3.057
98131,3.329
98132,3.651
98133,2.531
98134,3.774
98135,3.246
98136,4.032
98137,3.628
98138,2.998
98139,3.203
98140,4.186
98141,2.253
98142,4.336
98143,2.653
98144,3.224
98145,3.845
98146,4.064
98147,3.243
98148,4.015
98149,4.223
98150,3.499
98151,3.929
98152,3.724
98153,3.172
98154,2.333
98155,3.23
98156,4.082
98157,2.982
98158,3.052
98159,3.495
98160,1.92
98161,3.775
98162,3.532
98163,3.694
98164,3.432
98165,4.095
98166,2.383
98167,4.035
98168,4.242
98169,3.675
98170,2.446
98171,2.826
98172,4.068
98173,3.375
98174,3.692
98175,3.584
98176,3.115
98177,4.276
98178,4.093
98179,3.314
98180,3.426
98181,3.372
98182,3.795
98183,3.936
98184,4.028
98185,3.761
98186,2.937
98187,2.271
98188,3.339
98189,3.83
98190,3.559
98191,3.291
98192,3.948
98193,3.575
98194,3.512
98195,3.731
98196,4.246
98197,3.204
98198,3.782
98199,3.366
98200,3.48
98201,4.042
98202,3.608
98203,3.311
98204,3.22
98205,3.541
98206,3.226
98207,2.704
98208,3.539
98209,3.797
98210,3.757
98211,4.431
98212,3.056
98213,2.484
98214,4.006
98215,4.075
98216,3.884
98217,3.076
98218,2.214
98219,2.797
98220,4.227
98221,3.599
98222,3.132
98223,2.29
98224,3.388
98225,3.68
98226,3.446
98227,2.865
98228,4.267
98229,3.78
98230,4.008
98231,4.469
98232,2.841
98233,3.203
98234,3.577
98235,3.769
98236,3.707
98237,3.565
98238,4.616
98239,4.165
98240,3.306
98241,3.725
98242,4.129
98243,3.863
98244,4.193
98245,3.442
98246,2.772
98247,3.773
98248,3.508
98249,3.422
98250,3.76
98251,3.603
98252,3.625
98253,4.228
98254,3.64
98255,3.397
98256,2.487
98257,3.723
98258,3.78
98259,4.199
98260,3.963
98261,3.716
98262,3.023
98263,3.464
98264,2.9
98265,4.337
98266,3.247
98267,3.14
98268,3.818
98269,3.252
98270,3.594
98271,2.743
98272,3.934
98273,4.1
98274,2.299
98275,3.918
98276,3.366
98277,3.919
98278,3.811
98279,3.703
98280,4.276
98281,3.924
98282,3.642
98283,3.248
98284,3.404
98285,3.553
98286,3.434
98287,3.49
98288,1.548
98289,4.396
98290,4.567
98291,2.467
98292,4.108
98293,3.863
98294,4.309
98295,3.895
98296,3.216
98297,4.09
98298,3.624
98299,3.831
98300,4.066
98301,4.044
98302,3.782
98303,4.14
98304,3.594
98305,4.063
98306,2.3
98307,3.803
98308,3.251
98309,2.832
98310,4.559
98311,3.997
98312,3.653
98313,3.206
98314,3.75
98315,3.898
98316,3.054
98317,3.375
98318,3.863
98319,2.456
98320,3.838
98321,3.163
98322,2.114
98323,2.94
98324,3.844
98325,3.263
98326,3.261
98327,3.837
98328,3.021
98329,4.153
98330,3.649
98331,2.508
98332,2.591
98333,2.675
98334,4.395
98335,3.253
98336,3.946
98337,4.095
98338,4.268
98339,4.063
98340,3.598
98341,3.788
98342,3.068
98343,4.047
98344,3.281
98345,3.724
98346,3.803
98347,3.411
98348,3.261
98349,4.388
98350,3.466
98351,3.259
98352,3.577
98353,3.508
98354,3.157
98355,3.373
98356,3.57
98357,4.499
98358,3.048
98359,2.826
98360,3.989
98361,3.421
98362,3.712
98363,2.858
98364,2.171
98365,2.012
98366,3.926
98367,4.074
98368,2.516
98369,2.899
98370,3.703
98371,3.341
98372,4.024
98373,2.986
98374,3.937
98375,3.735
98376,2.504
98377,4.133
98378,3.358
98379,3.809
98380,2.855
98381,2.569
98382,2.488
98383,4.298
98384,3.65
98385,4.509
98386,4.225
98387,1.6
98388,3.307
98389,3.766
98390,3.745
98391,3.444
98392,3.145
98393,3.409
98394,2.889
98395,3.642
98396,4.032
98397,4.226
98398,2.937
98399,4.096
98400,4.037
98401,2.979
98402,3.642
98403,3.281
98404,4.142
98405,3.478
98406,3.42
98407,3.504
98408,2.476
98409,3.247
98410,4.019
98411,2.779
98412,4.321
98413,4.476
98414,4.386
98415,3.13
98416,3.056
98417,2.591
98418,4.029
98419,4.586
98420,3.768
98421,2.947
98422,3.559
98423,3.208
98424,3.755
98425,3.405
98426,2.819
98427,4.292
98428,4.012
98429,4.215
98430,4.06
98431,4.275
98432,3.325
98433,3.459
98434,4.586
98435,3.655
98436,2.425
98437,2.886
98438,2.784
98439,3.732
98440,4.098
98441,2.808
98442,3.357
98443,3.363
98444,3.925
98445,3.972
98446,4.131
98447,2.959
98448,2.974
98449,1.857
98450,4.178
98451,3.969
98452,3.412
98453,3.329
98454,3.816
98455,3.358
98456,3.41
98457,3.211
98458,3.971
98459,3.759
98460,3.034
98461,2.372
98462,2.92
98463,4.329
98464,3.238
98465,4.259
98466,4.333
98467,3.975
98468,4.14
98469,3.819
98470,3.724
98471,2.736
98472,3.876
98473,3.157
98474,3.385
98475,1.108
98476,3.835
98477,3.55
98478,3.859
98479,3.613
98480,3.689
98481,4.072
98482,3.903
98483,3.62
98484,3.685
98485,4.047
98486,4.46
98487,2.234
98488,2.487
98489,3.201
98490,2.897
98491,4.085
98492,3.392
98493,2.536
98494,2.973
98495,2.859
98496,3.397
98497,3.909
98498,3.929
98499,2.116
98500,1.603
98501,3.411
98502,3.514
98503,3.533
98504,3.336
98505,2.331
98506,3.905
98507,3.305
98508,3.438
98509,3.833
98510,3.397
98511,3.791
98512,3.821
98513,3.679
98514,4.066
98515,4.236
98516,3.769
98517,3.855
98518,2.755
98519,4.312
98520,3.289
98521,3.507
98522,2.908
98523,1.982
98524,2.912
98525,2.594
98526,3.18
98527,3.347
98528,4.422
98529,3.55
98530,2.226
98531,3.163
98532,2.486
98533,3.298
98534,2.805
98535,2.974
98536,4.15
98537,2.855
98538,4.14
98539,4.304
98540,3.376
98541,3.108
98542,4.361
98543,4.275
98544,4.57
98545,4.271
98546,3.7
98547,4.007
98548,2.437
98549,3.517
98550,3.897
98551,4.318
98552,3.185
98553,2.758
98554,2.213
98555,4.141
98556,4.22
98557,3.237
98558,3.01
98559,3.631
98560,2.833
98561,3.899
98562,4.436
98563,3.811
98564,4.157
98565,2.743
98566,4.394
98567,3.336
98568,2.45
98569,3.307
98570,3.445
98571,3.725
98572,3.099
98573,3.52
98574,3.829
98575,3.599
98576,3.862
98577,3.284
98578,3.811
98579,3.668
98580,2.853
98581,3.664
98582,2.787
98583,3.17
98584,2.566
98585,3.951
98586,3.231
98587,3.113
98588,3.909
98589,4.046
98590,4.142
98591,2.718
98592,3.238
98593,3.545
98594,3.67
98595,4.371
98596,3.996
98597,1.725
98598,2.761
98599,3.879
98600,3.804
98601,3.489
98602,2.02
98603,2.957
98604,2.986
98605,3.063
98606,3.811
98607,3.047
98608,4.361
98609,3.395
98610,3.423
98611,4.4
98612,4.113
98613,4.305
98614,3.211
98615,2.928
98616,4.074
98617,4.361
98618,3.234
98619,4.083
98620,3.85
98621,3.565
98622,3.973
98623,3.752
98624,2.901
98625,3.989
98626,2.67
98627,4.147
98628,3.122
98629,2.715
98630,2.441
98631,3.531
98632,3.979
98633,2.554
98634,3.198
98635,3.239
98636,4.029
98637,3.103
98638,3.571
98639,3.44
98640,3.912
98641,2.974
98642,3.387
98643,4.281
98644,4.089
98645,3.657
98646,4.146
98647,2.28
98648,2.287
98649,4.021
98650,2.571
98651,2.756
98652,3.525
98653,3.691
98654,3.617
98655,4.117
98656,2.454
98657,3.481
98658,2.389
98659,3.153
98660,1.669
98661,1.714
98662,3.109
98663,3.19
98664,4.449
98665,4.005
98666,3.353
98667,2.352
98668,3.945
98669,3.572
98670,4.43
98671,4.039
98672,3.047
98673,4.66
98674,2.655
98675,3.955
98676,3.403
98677,4.259
98678,3.404
98679,4.336
98680,2.622
98681,1.899
98682,3.604
98683,4.204
98684,3.305
98685,3.776
98686,3.99
98687,3.11
98688,3.739
98689,3.709
98690,3.883
98691,3.95
98692,2.909
98693,2.829
98694,3.225
98695,3.946
98696,4.143
98697,4.358
98698,3.496
98699,4.582
98700,3.492
98701,2.448
98702,2.772
98703,4.16
98704,4.074
98705,4.26
98706,3.528
98707,2.981
98708,4.452
98709,2.003
98710,3.278
98711,2.7
98712,3.036
98713,3.793
98714,2.537
98715,3.679
98716,2.745
98717,3.699
98718,3.212
98719,3.985
98720,4.17
98721,3.64
98722,3.646
98723,4.375
98724,2.528
98725,4.003
98726,2.846
98727,2.828
98728,2.784
98729,4.127
98730,4.257
98731,3.46
98732,3.941
98733,3.492
98734,4.052
98735,3.432
98736,3.584
98737,3.806
98738,3.395
98739,2.615
98740,3.843
98741,4.338
98742,2.982
98743,2.789
98744,4.352
98745,3.987
98746,3.442
98747,4.305
98748,2.436
98749,3.711
98750,4.014
98751,2.868
98752,4.684
98753,3.902
98754,4.05
98755,3.003
98756,3.298
98757,3.912
98758,2.741
98759,3.576
98760,3.358
98761,1.821
98762,4.555
98763,3.884
98764,4.322
98765,3.668
98766,2.614
98767,2.265
98768,3.611
98769,3.047
98770,3.775
98771,3.596
98772,3.504
98773,1.684
98774,3.563
98775,4.514
98776,2.292
98777,3.334
98778,3.371
98779,2.725
98780,4.134
98781,4.118
98782,3.42
98783,4.44
98784,3.438
98785,2.944
98786,2.296
98787,3.675
98788,3.618
98789,4.202
98790,2.082
98791,3.436
98792,3.253
98793,3.307
98794,4.101
98795,3.803
98796,3.611
98797,3.984
98798,3.037
98799,3.019
98800,2.881
98801,2.727
98802,3.138
98803,4.286
98804,3.392
98805,2.11
98806,3.424
98807,3.347
98808,2.482
98809,3.658
98810,3.948
98811,2.554
98812,3.825
98813,3.815
98814,3.74
98815,3.904
98816,3.707
98817,3.675
98818,4.289
98819,3.015
98820,3.563
98821,3.234
98822,3.99
98823,3.46
98824,2.635
98825,3.137
98826,3.302
98827,2.858
98828,4.341
98829,3.247
98830,3.99
98831,4.273
98832,4.122
98833,3.154
98834,3.863
98835,3.168
98836,3.92
98837,2.565
98838,3.054
98839,3.37
98840,3.382
98841,3.498
98842,4.327
98843,2.042
98844,3.235
98845,2.61
98846,2.566
98847,2.661
98848,3.543
98849,4.449
98850,3.463
98851,4.164
98852,3.547
98853,3.009
98854,2.712
98855,2.677
98856,2.864
98857,4.108
98858,3.34
98859,1.853
98860,3.296
98861,2.371
98862,2.557
98863,3.318
98864,3.974
98865,3.201
98866,2.553
98867,3.46
98868,4.771
98869,1.853
98870,2.859
98871,3.779
98872,3.697
98873,3.61
98874,4.546
98875,3.317
98876,4.05
98877,3.242
98878,2.51
98879,4.047
98880,3.456
98881,2.731
98882,3.618
98883,3.668
98884,4.248
98885,2.678
98886,2.936
98887,4.261
98888,3.292
98889,2.416
98890,3.511
98891,3.58
98892,3.221
98893,2.85
98894,3.706
98895,3.285
98896,4.016
98897,3.971
98898,3.673
98899,4.24
98900,4.124
98901,2.488
98902,3.669
98903,2.28
98904,2.431
98905,3.416
98906,2.725
98907,3.587
98908,2.583
98909,3.973
98910,2.363
98911,2.125
98912,3.135
98913,3.094
98914,3.127
98915,4.019
98916,4.126
98917,1.965
98918,4.332
98919,4.278
98920,3.596
98921,4.158
98922,2.371
98923,4.153
98924,4.292
98925,4.113
98926,3.34
98927,3.049
98928,3.433
98929,3.41
98930,2.761
98931,4.053
98932,3.413
98933,4.004
98934,3.039
98935,3.845
98936,4.128
98937,2.733
98938,3.478
98939,4.168
98940,4.403
98941,2.963
98942,3.575
98943,3.813
98944,3.174
98945,3.099
98946,3.092
98947,2.851
98948,3.439
98949,3.647
98950,3.29
98951,2.433
98952,4.129
98953,3.612
98954,3.636
98955,2.068
98956,2.756
98957,4.062
98958,3.701
98959,3.564
98960,3.433
98961,3.737
98962,3.409
98963,3.431
98964,2.936
98965,2.331
98966,4.347
98967,3.457
98968,3.106
98969,3.377
98970,3.352
98971,3.798
98972,2.927
98973,4.283
98974,3.868
98975,2.918
98976,2.977
98977,3.29
98978,3.48
98979,3.318
98980,4.058
98981,3.451
98982,2.747
98983,3.42
98984,2.381
98985,4.251
98986,3.702
98987,4.027
98988,2.949
98989,4.086
98990,3.341
98991,3.495
98992,2.913
98993,4.057
98994,4.385
98995,3.044
98996,4.256
98997,3.549
98998,3.424
98999,3.234
99000,2.587
99001,3.678
99002,4.089
99003,3.589
99004,1.928
99005,4.473
99006,2.444
99007,2.672
99008,3.389
99009,4.225
99010,3.669
99011,3.709
99012,3.868
99013,4.061
99014,3.592
99015,3.675
99016,3.732
99017,3.783
99018,2.772
99019,4.093
99020,3.694
99021,3.817
99022,4.184
99023,4.189
99024,3.593
99025,3.246
99026,3.349
99027,3.053
99028,3.032
99029,4.362
99030,3.958
99031,3.862
99032,4.245
99033,2.356
99034,3.134
99035,4.42
99036,2.873
99037,4.197
99038,2.358
99039,3.919
99040,3.58
99041,4.322
99042,3.483
99043,3.986
99044,2.899
99045,3.52
99046,4.065
99047,2.803
99048,3.503
99049,3.295
99050,3.955
99051,4.01
99052,3.663
99053,3.936
99054,2.351
99055,4.298
99056,3.864
99057,3.667
99058,2.87
99059,2.062
99060,2.508
99061,3.968
99062,3.446
99063,3.096
99064,3.879
99065,3.891
99066,2.608
99067,4.045
99068,4.142
99069,3.867
99070,3.437
99071,3.731
99072,3.966
99073,3.782
99074,3.808
99075,3.497
99076,2.927
99077,3.631
99078,1.128
99079,3.658
99080,4.078
99081,3.264
99082,4.046
99083,3.056
99084,3.343
99085,4.353
99086,3.509
99087,3.355
99088,4.405
99089,3.103
99090,4.418
99091,1.46
99092,3.659
99093,3.287
99094,3.346
99095,2.876
99096,4.187
99097,3.487
99098,3.333
99099,2.527
99100,3.188
99101,2.29
99102,2.583
99103,3.905
99104,3.581
99105,2.813
99106,4.194
99107,4.111
99108,4.101
99109,4.227
99110,3.507
99111,3.32
99112,3.949
99113,2.914
99114,2.808
99115,2.788
99116,3.672
99117,3.614
99118,3.746
99119,3.183
99120,3.445
99121,3.504
99122,4.001
99123,2.785
99124,4.187
99125,1.931
99126,3.417
99127,4.374
99128,3.296
99129,4.27
99130,3.287
99131,2.712
99132,4.084
99133,4.601
99134,3.364
99135,2.207
99136,3.61
99137,3.957
99138,4.167
99139,3.837
99140,3.764
99141,3.916
99142,4.379
99143,2.606
99144,3.629
99145,3.375
99146,3.039
99147,2.804
99148,2.208
99149,4.023
99150,4.17
99151,3.957
99152,2.062
99153,4.038
99154,2.901
99155,3.872
99156,2.943
99157,3.657
99158,4.281
99159,3.607
99160,4.127
99161,3.451
99162,4.001
99163,2.76
99164,3.894
99165,3.894
99166,3.807
99167,4.452
99168,3.094
99169,3.607
99170,2.983
99171,2.604
99172,2.443
99173,3.861
99174,2.883
99175,2.972
99176,2.664
99177,3.596
99178,2.159
99179,4.179
99180,3.749
99181,3.695
99182,2.358
99183,4.086
99184,3.649
99185,2.626
99186,4.162
99187,3.902
99188,3.713
99189,4.205
